event_id,shipment_id,event_type,event_timestamp,source_system
EVT00376_delivered,SHP00376,delivered,2026-04-25T02:00:00,carrier_portal
EVT00377_booked,SHP00377,booked,2026-04-30T03:00:00,dispatch_tms
EVT00377_pickup_confirmed,SHP00377,pickup_confirmed,2026-05-01T04:00:00,dispatch_tms
EVT00377_in_transit,SHP00377,in_transit,2026-05-02T05:00:00,dispatch_tms
EVT00377_delivered,SHP00377,delivered,2026-05-03T06:00:00,carrier_portal
EVT00378_booked,SHP00378,booked,2026-05-07T06:00:00,dispatch_tms
EVT00378_pickup_confirmed,SHP00378,pickup_confirmed,2026-05-08T07:00:00,dispatch_tms
EVT00378_in_transit,SHP00378,in_transit,2026-05-09T08:00:00,dispatch_tms
EVT00378_delivered,SHP00378,delivered,2026-05-11T10:00:00,carrier_portal
EVT00379_booked,SHP00379,booked,2026-05-14T09:00:00,dispatch_tms
EVT00379_pickup_confirmed,SHP00379,pickup_confirmed,2026-05-15T10:00:00,dispatch_tms
EVT00379_in_transit,SHP00379,in_transit,2026-05-16T11:00:00,dispatch_tms
EVT00379_delivered,SHP00379,delivered,2026-05-19T14:00:00,carrier_portal
EVT00380_booked,SHP00380,booked,2026-05-21T12:00:00,dispatch_tms
EVT00380_pickup_confirmed,SHP00380,pickup_confirmed,2026-05-22T13:00:00,dispatch_tms
EVT00380_in_transit,SHP00380,in_transit,2026-05-23T14:00:00,dispatch_tms
EVT00380_delivered,SHP00380,delivered,2026-05-23T14:00:00,carrier_portal
EVT00381_booked,SHP00381,booked,2026-05-28T15:00:00,dispatch_tms
EVT00381_pickup_confirmed,SHP00381,pickup_confirmed,2026-05-29T16:00:00,dispatch_tms
EVT00381_in_transit,SHP00381,in_transit,2026-05-30T17:00:00,dispatch_tms
EVT00381_delivered,SHP00381,delivered,2026-05-31T18:00:00,carrier_portal
EVT00382_booked,SHP00382,booked,2026-06-04T18:00:00,dispatch_tms
EVT00382_pickup_confirmed,SHP00382,pickup_confirmed,2026-06-05T19:00:00,dispatch_tms
EVT00382_in_transit,SHP00382,in_transit,2026-06-06T20:00:00,dispatch_tms
EVT00382_delivered,SHP00382,delivered,2026-06-08T22:00:00,carrier_portal
EVT00383_booked,SHP00383,booked,2026-06-11T21:00:00,dispatch_tms
EVT00383_pickup_confirmed,SHP00383,pickup_confirmed,2026-06-12T22:00:00,dispatch_tms
EVT00383_in_transit,SHP00383,in_transit,2026-06-13T23:00:00,dispatch_tms
EVT00383_delivered,SHP00383,delivered,2026-06-16T02:00:00,carrier_portal
EVT00384_booked,SHP00384,booked,2026-06-18T00:00:00,dispatch_tms
EVT00384_pickup_confirmed,SHP00384,pickup_confirmed,2026-06-19T01:00:00,dispatch_tms
EVT00384_in_transit,SHP00384,in_transit,2026-06-20T02:00:00,dispatch_tms
EVT00384_delivered,SHP00384,delivered,2026-06-20T02:00:00,carrier_portal
EVT00385_booked,SHP00385,booked,2026-06-25T03:00:00,dispatch_tms
EVT00385_pickup_confirmed,SHP00385,pickup_confirmed,2026-06-26T04:00:00,dispatch_tms
EVT00385_in_transit,SHP00385,in_transit,2026-06-27T05:00:00,dispatch_tms
EVT00385_delivered,SHP00385,delivered,2026-06-28T06:00:00,carrier_portal
EVT00386_booked,SHP00386,booked,2026-01-03T06:00:00,dispatch_tms
EVT00386_pickup_confirmed,SHP00386,pickup_confirmed,2026-01-04T07:00:00,dispatch_tms
EVT00386_in_transit,SHP00386,in_transit,2026-01-05T08:00:00,dispatch_tms
EVT00386_delivered,SHP00386,delivered,2026-01-07T10:00:00,carrier_portal
EVT00387_booked,SHP00387,booked,2026-01-10T09:00:00,dispatch_tms
EVT00387_pickup_confirmed,SHP00387,pickup_confirmed,2026-01-11T10:00:00,dispatch_tms
EVT00387_in_transit,SHP00387,in_transit,2026-01-12T11:00:00,dispatch_tms
EVT00387_delivered,SHP00387,delivered,2026-01-16T15:00:00,carrier_portal
EVT00388_booked,SHP00388,booked,2026-01-17T12:00:00,dispatch_tms
EVT00388_pickup_confirmed,SHP00388,pickup_confirmed,2026-01-18T13:00:00,dispatch_tms
EVT00388_in_transit,SHP00388,in_transit,2026-01-19T14:00:00,dispatch_tms
EVT00388_delivered,SHP00388,delivered,2026-01-19T14:00:00,carrier_portal
EVT00389_booked,SHP00389,booked,2026-01-24T15:00:00,dispatch_tms
EVT00389_pickup_confirmed,SHP00389,pickup_confirmed,2026-01-25T16:00:00,dispatch_tms
EVT00389_in_transit,SHP00389,in_transit,2026-01-26T17:00:00,dispatch_tms
EVT00389_delivered,SHP00389,delivered,2026-01-27T18:00:00,carrier_portal
EVT00390_booked,SHP00390,booked,2026-01-31T18:00:00,dispatch_tms
EVT00390_pickup_confirmed,SHP00390,pickup_confirmed,2026-02-01T19:00:00,dispatch_tms
EVT00390_in_transit,SHP00390,in_transit,2026-02-02T20:00:00,dispatch_tms
EVT00390_delivered,SHP00390,delivered,2026-02-05T23:00:00,carrier_portal
EVT00391_booked,SHP00391,booked,2026-02-07T21:00:00,dispatch_tms
EVT00391_pickup_confirmed,SHP00391,pickup_confirmed,2026-02-08T22:00:00,dispatch_tms
EVT00391_in_transit,SHP00391,in_transit,2026-02-09T23:00:00,dispatch_tms
EVT00391_delivered,SHP00391,delivered,2026-02-12T02:00:00,carrier_portal
EVT00392_booked,SHP00392,booked,2026-02-14T00:00:00,dispatch_tms
EVT00392_pickup_confirmed,SHP00392,pickup_confirmed,2026-02-15T01:00:00,dispatch_tms
EVT00392_in_transit,SHP00392,in_transit,2026-02-16T02:00:00,dispatch_tms
EVT00392_delivered,SHP00392,delivered,2026-02-16T02:00:00,carrier_portal
EVT00393_booked,SHP00393,booked,2026-02-21T03:00:00,dispatch_tms
EVT00393_pickup_confirmed,SHP00393,pickup_confirmed,2026-02-22T04:00:00,dispatch_tms
EVT00393_in_transit,SHP00393,in_transit,2026-02-23T05:00:00,dispatch_tms
EVT00393_delivered,SHP00393,delivered,2026-02-24T06:00:00,carrier_portal
EVT00394_booked,SHP00394,booked,2026-02-28T06:00:00,dispatch_tms
EVT00394_pickup_confirmed,SHP00394,pickup_confirmed,2026-03-01T07:00:00,dispatch_tms
EVT00394_in_transit,SHP00394,in_transit,2026-03-02T08:00:00,dispatch_tms
EVT00394_delivered,SHP00394,delivered,2026-03-04T10:00:00,carrier_portal
EVT00395_booked,SHP00395,booked,2026-03-07T09:00:00,dispatch_tms
EVT00395_pickup_confirmed,SHP00395,pickup_confirmed,2026-03-08T10:00:00,dispatch_tms
EVT00395_in_transit,SHP00395,in_transit,2026-03-09T11:00:00,dispatch_tms
EVT00395_delivered,SHP00395,delivered,2026-03-12T14:00:00,carrier_portal
EVT00396_booked,SHP00396,booked,2026-03-14T12:00:00,dispatch_tms
EVT00396_pickup_confirmed,SHP00396,pickup_confirmed,2026-03-15T13:00:00,dispatch_tms
EVT00396_in_transit,SHP00396,in_transit,2026-03-16T14:00:00,dispatch_tms
EVT00396_delivered,SHP00396,delivered,2026-03-16T14:00:00,carrier_portal
EVT00397_booked,SHP00397,booked,2026-03-21T15:00:00,dispatch_tms
EVT00397_pickup_confirmed,SHP00397,pickup_confirmed,2026-03-22T16:00:00,dispatch_tms
EVT00397_in_transit,SHP00397,in_transit,2026-03-23T17:00:00,dispatch_tms
EVT00397_delivered,SHP00397,delivered,2026-03-24T18:00:00,carrier_portal
EVT00398_booked,SHP00398,booked,2026-03-28T18:00:00,dispatch_tms
EVT00398_pickup_confirmed,SHP00398,pickup_confirmed,2026-03-29T19:00:00,dispatch_tms
EVT00398_in_transit,SHP00398,in_transit,2026-03-30T20:00:00,dispatch_tms
EVT00398_delivered,SHP00398,delivered,2026-04-01T22:00:00,carrier_portal
EVT00399_booked,SHP00399,booked,2026-04-04T21:00:00,dispatch_tms
EVT00399_pickup_confirmed,SHP00399,pickup_confirmed,2026-04-05T22:00:00,dispatch_tms
EVT00399_in_transit,SHP00399,in_transit,2026-04-06T23:00:00,dispatch_tms
EVT00399_delivered,SHP00399,delivered,2026-04-09T02:00:00,carrier_portal
EVT00400_booked,SHP00400,booked,2026-04-11T00:00:00,dispatch_tms
EVT00400_pickup_confirmed,SHP00400,pickup_confirmed,2026-04-12T01:00:00,dispatch_tms
EVT00400_in_transit,SHP00400,in_transit,2026-04-13T02:00:00,dispatch_tms
EVT00400_delivered,SHP00400,delivered,2026-04-13T02:00:00,carrier_portal
EVT00401_booked,SHP00401,booked,2026-04-18T03:00:00,dispatch_tms
EVT00401_pickup_confirmed,SHP00401,pickup_confirmed,2026-04-19T04:00:00,dispatch_tms
EVT00401_in_transit,SHP00401,in_transit,2026-04-20T05:00:00,dispatch_tms
EVT00401_delivered,SHP00401,delivered,2026-04-21T06:00:00,carrier_portal
EVT00402_booked,SHP00402,booked,2026-04-25T06:00:00,dispatch_tms
EVT00402_pickup_confirmed,SHP00402,pickup_confirmed,2026-04-26T07:00:00,dispatch_tms
EVT00402_in_transit,SHP00402,in_transit,2026-04-27T08:00:00,dispatch_tms
EVT00402_delivered,SHP00402,delivered,2026-04-29T10:00:00,carrier_portal
EVT00403_booked,SHP00403,booked,2026-05-02T09:00:00,dispatch_tms
EVT00403_pickup_confirmed,SHP00403,pickup_confirmed,2026-05-03T10:00:00,dispatch_tms
EVT00403_in_transit,SHP00403,in_transit,2026-05-04T11:00:00,dispatch_tms
EVT00403_delivered,SHP00403,delivered,2026-05-07T14:00:00,carrier_portal
EVT00404_booked,SHP00404,booked,2026-05-09T12:00:00,dispatch_tms
EVT00404_pickup_confirmed,SHP00404,pickup_confirmed,2026-05-10T13:00:00,dispatch_tms
EVT00404_in_transit,SHP00404,in_transit,2026-05-11T14:00:00,dispatch_tms
EVT00404_delivered,SHP00404,delivered,2026-05-11T14:00:00,carrier_portal
EVT00405_booked,SHP00405,booked,2026-05-16T15:00:00,dispatch_tms
EVT00405_pickup_confirmed,SHP00405,pickup_confirmed,2026-05-17T16:00:00,dispatch_tms
EVT00405_in_transit,SHP00405,in_transit,2026-05-18T17:00:00,dispatch_tms
EVT00405_delivered,SHP00405,delivered,2026-05-19T18:00:00,carrier_portal
EVT00406_booked,SHP00406,booked,2026-05-23T18:00:00,dispatch_tms
EVT00406_pickup_confirmed,SHP00406,pickup_confirmed,2026-05-24T19:00:00,dispatch_tms
EVT00406_in_transit,SHP00406,in_transit,2026-05-25T20:00:00,dispatch_tms
EVT00406_delivered,SHP00406,delivered,2026-05-27T22:00:00,carrier_portal
EVT00407_booked,SHP00407,booked,2026-05-30T21:00:00,dispatch_tms
EVT00407_pickup_confirmed,SHP00407,pickup_confirmed,2026-05-31T22:00:00,dispatch_tms
EVT00407_in_transit,SHP00407,in_transit,2026-06-01T23:00:00,dispatch_tms
EVT00407_delivered,SHP00407,delivered,2026-06-04T02:00:00,carrier_portal
EVT00408_booked,SHP00408,booked,2026-06-06T00:00:00,dispatch_tms
EVT00408_pickup_confirmed,SHP00408,pickup_confirmed,2026-06-07T01:00:00,dispatch_tms
EVT00408_in_transit,SHP00408,in_transit,2026-06-08T02:00:00,dispatch_tms
EVT00408_delivered,SHP00408,delivered,2026-06-09T03:00:00,carrier_portal
EVT00409_booked,SHP00409,booked,2026-06-13T03:00:00,dispatch_tms
EVT00409_pickup_confirmed,SHP00409,pickup_confirmed,2026-06-14T04:00:00,dispatch_tms
EVT00409_in_transit,SHP00409,in_transit,2026-06-15T05:00:00,dispatch_tms
EVT00409_delivered,SHP00409,delivered,2026-06-16T06:00:00,carrier_portal
EVT00410_booked,SHP00410,booked,2026-06-20T06:00:00,dispatch_tms
EVT00410_pickup_confirmed,SHP00410,pickup_confirmed,2026-06-21T07:00:00,dispatch_tms
EVT00410_in_transit,SHP00410,in_transit,2026-06-22T08:00:00,dispatch_tms
EVT00410_delivered,SHP00410,delivered,2026-06-24T10:00:00,carrier_portal
EVT00411_booked,SHP00411,booked,2026-06-27T09:00:00,dispatch_tms
EVT00411_pickup_confirmed,SHP00411,pickup_confirmed,2026-06-28T10:00:00,dispatch_tms
EVT00411_in_transit,SHP00411,in_transit,2026-06-29T11:00:00,dispatch_tms
EVT00411_delivered,SHP00411,delivered,2026-07-02T14:00:00,carrier_portal
EVT00412_booked,SHP00412,booked,2026-01-05T12:00:00,dispatch_tms
EVT00412_pickup_confirmed,SHP00412,pickup_confirmed,2026-01-06T13:00:00,dispatch_tms
EVT00412_in_transit,SHP00412,in_transit,2026-01-07T14:00:00,dispatch_tms
EVT00412_delivered,SHP00412,delivered,2026-01-07T14:00:00,carrier_portal
EVT00413_booked,SHP00413,booked,2026-01-12T15:00:00,dispatch_tms
EVT00413_pickup_confirmed,SHP00413,pickup_confirmed,2026-01-13T16:00:00,dispatch_tms
EVT00413_in_transit,SHP00413,in_transit,2026-01-14T17:00:00,dispatch_tms
EVT00413_delivered,SHP00413,delivered,2026-01-15T18:00:00,carrier_portal
EVT00414_booked,SHP00414,booked,2026-01-19T18:00:00,dispatch_tms
EVT00414_pickup_confirmed,SHP00414,pickup_confirmed,2026-01-20T19:00:00,dispatch_tms
EVT00414_in_transit,SHP00414,in_transit,2026-01-21T20:00:00,dispatch_tms
EVT00414_delivered,SHP00414,delivered,2026-01-23T22:00:00,carrier_portal
EVT00415_booked,SHP00415,booked,2026-01-26T21:00:00,dispatch_tms
EVT00415_pickup_confirmed,SHP00415,pickup_confirmed,2026-01-27T22:00:00,dispatch_tms
EVT00415_in_transit,SHP00415,in_transit,2026-01-28T23:00:00,dispatch_tms
EVT00415_delivered,SHP00415,delivered,2026-01-31T02:00:00,carrier_portal
EVT00416_booked,SHP00416,booked,2026-02-02T00:00:00,dispatch_tms
EVT00416_pickup_confirmed,SHP00416,pickup_confirmed,2026-02-03T01:00:00,dispatch_tms
EVT00416_in_transit,SHP00416,in_transit,2026-02-04T02:00:00,dispatch_tms
EVT00416_delivered,SHP00416,delivered,2026-02-04T02:00:00,carrier_portal
EVT00417_booked,SHP00417,booked,2026-02-09T03:00:00,dispatch_tms
EVT00417_pickup_confirmed,SHP00417,pickup_confirmed,2026-02-10T04:00:00,dispatch_tms
EVT00417_in_transit,SHP00417,in_transit,2026-02-11T05:00:00,dispatch_tms
EVT00417_delivered,SHP00417,delivered,2026-02-13T07:00:00,carrier_portal
EVT00418_booked,SHP00418,booked,2026-02-16T06:00:00,dispatch_tms
EVT00418_pickup_confirmed,SHP00418,pickup_confirmed,2026-02-17T07:00:00,dispatch_tms
EVT00418_in_transit,SHP00418,in_transit,2026-02-18T08:00:00,dispatch_tms
EVT00418_delivered,SHP00418,delivered,2026-02-20T10:00:00,carrier_portal
EVT00419_booked,SHP00419,booked,2026-02-23T09:00:00,dispatch_tms
EVT00419_pickup_confirmed,SHP00419,pickup_confirmed,2026-02-24T10:00:00,dispatch_tms
EVT00419_in_transit,SHP00419,in_transit,2026-02-25T11:00:00,dispatch_tms
EVT00419_delivered,SHP00419,delivered,2026-02-28T14:00:00,carrier_portal
EVT00420_booked,SHP00420,booked,2026-03-02T12:00:00,dispatch_tms
EVT00420_pickup_confirmed,SHP00420,pickup_confirmed,2026-03-03T13:00:00,dispatch_tms
EVT00420_in_transit,SHP00420,in_transit,2026-03-04T14:00:00,dispatch_tms
EVT00420_delivered,SHP00420,delivered,2026-03-04T14:00:00,carrier_portal
EVT00421_booked,SHP00421,booked,2026-03-09T15:00:00,dispatch_tms
EVT00421_pickup_confirmed,SHP00421,pickup_confirmed,2026-03-10T16:00:00,dispatch_tms
EVT00421_in_transit,SHP00421,in_transit,2026-03-11T17:00:00,dispatch_tms
EVT00421_delivered,SHP00421,delivered,2026-03-12T18:00:00,carrier_portal
EVT00422_booked,SHP00422,booked,2026-03-16T18:00:00,dispatch_tms
EVT00422_pickup_confirmed,SHP00422,pickup_confirmed,2026-03-17T19:00:00,dispatch_tms
EVT00422_in_transit,SHP00422,in_transit,2026-03-18T20:00:00,dispatch_tms
EVT00422_delivered,SHP00422,delivered,2026-03-20T22:00:00,carrier_portal
EVT00423_booked,SHP00423,booked,2026-03-23T21:00:00,dispatch_tms
EVT00423_pickup_confirmed,SHP00423,pickup_confirmed,2026-03-24T22:00:00,dispatch_tms
EVT00423_in_transit,SHP00423,in_transit,2026-03-25T23:00:00,dispatch_tms
EVT00423_delivered,SHP00423,delivered,2026-03-28T02:00:00,carrier_portal
EVT00424_booked,SHP00424,booked,2026-03-30T00:00:00,dispatch_tms
EVT00424_pickup_confirmed,SHP00424,pickup_confirmed,2026-03-31T01:00:00,dispatch_tms
EVT00424_in_transit,SHP00424,in_transit,2026-04-01T02:00:00,dispatch_tms
EVT00424_delivered,SHP00424,delivered,2026-04-01T02:00:00,carrier_portal
EVT00425_booked,SHP00425,booked,2026-04-06T03:00:00,dispatch_tms
EVT00425_pickup_confirmed,SHP00425,pickup_confirmed,2026-04-07T04:00:00,dispatch_tms
EVT00425_in_transit,SHP00425,in_transit,2026-04-08T05:00:00,dispatch_tms
EVT00425_delivered,SHP00425,delivered,2026-04-09T06:00:00,carrier_portal
EVT00426_booked,SHP00426,booked,2026-04-13T06:00:00,dispatch_tms
EVT00426_pickup_confirmed,SHP00426,pickup_confirmed,2026-04-14T07:00:00,dispatch_tms
EVT00426_in_transit,SHP00426,in_transit,2026-04-15T08:00:00,dispatch_tms
EVT00426_delivered,SHP00426,delivered,2026-04-17T10:00:00,carrier_portal
EVT00427_booked,SHP00427,booked,2026-04-20T09:00:00,dispatch_tms
EVT00427_pickup_confirmed,SHP00427,pickup_confirmed,2026-04-21T10:00:00,dispatch_tms
EVT00427_in_transit,SHP00427,in_transit,2026-04-22T11:00:00,dispatch_tms
EVT00427_delivered,SHP00427,delivered,2026-04-25T14:00:00,carrier_portal
EVT00428_booked,SHP00428,booked,2026-04-27T12:00:00,dispatch_tms
EVT00428_pickup_confirmed,SHP00428,pickup_confirmed,2026-04-28T13:00:00,dispatch_tms
EVT00428_in_transit,SHP00428,in_transit,2026-04-29T14:00:00,dispatch_tms
EVT00428_delivered,SHP00428,delivered,2026-04-29T14:00:00,carrier_portal
EVT00429_booked,SHP00429,booked,2026-05-04T15:00:00,dispatch_tms
EVT00429_pickup_confirmed,SHP00429,pickup_confirmed,2026-05-05T16:00:00,dispatch_tms
EVT00429_in_transit,SHP00429,in_transit,2026-05-06T17:00:00,dispatch_tms
EVT00429_delivered,SHP00429,delivered,2026-05-07T18:00:00,carrier_portal
EVT00430_booked,SHP00430,booked,2026-05-11T18:00:00,dispatch_tms
EVT00430_pickup_confirmed,SHP00430,pickup_confirmed,2026-05-12T19:00:00,dispatch_tms
EVT00430_in_transit,SHP00430,in_transit,2026-05-13T20:00:00,dispatch_tms
EVT00430_delivered,SHP00430,delivered,2026-05-15T22:00:00,carrier_portal
EVT00431_booked,SHP00431,booked,2026-05-18T21:00:00,dispatch_tms
EVT00431_pickup_confirmed,SHP00431,pickup_confirmed,2026-05-19T22:00:00,dispatch_tms
EVT00431_in_transit,SHP00431,in_transit,2026-05-20T23:00:00,dispatch_tms
EVT00431_delivered,SHP00431,delivered,2026-05-23T02:00:00,carrier_portal
EVT00432_booked,SHP00432,booked,2026-05-25T00:00:00,dispatch_tms
EVT00432_pickup_confirmed,SHP00432,pickup_confirmed,2026-05-26T01:00:00,dispatch_tms
EVT00432_in_transit,SHP00432,in_transit,2026-05-27T02:00:00,dispatch_tms
EVT00432_delivered,SHP00432,delivered,2026-05-27T02:00:00,carrier_portal
EVT00433_booked,SHP00433,booked,2026-06-01T03:00:00,dispatch_tms
EVT00433_pickup_confirmed,SHP00433,pickup_confirmed,2026-06-02T04:00:00,dispatch_tms
EVT00433_in_transit,SHP00433,in_transit,2026-06-03T05:00:00,dispatch_tms
EVT00433_delivered,SHP00433,delivered,2026-06-04T06:00:00,carrier_portal
EVT00434_booked,SHP00434,booked,2026-06-08T06:00:00,dispatch_tms
EVT00434_pickup_confirmed,SHP00434,pickup_confirmed,2026-06-09T07:00:00,dispatch_tms
EVT00434_in_transit,SHP00434,in_transit,2026-06-10T08:00:00,dispatch_tms
EVT00434_delivered,SHP00434,delivered,2026-06-12T10:00:00,carrier_portal
EVT00435_booked,SHP00435,booked,2026-06-15T09:00:00,dispatch_tms
EVT00435_pickup_confirmed,SHP00435,pickup_confirmed,2026-06-16T10:00:00,dispatch_tms
EVT00435_in_transit,SHP00435,in_transit,2026-06-17T11:00:00,dispatch_tms
EVT00435_delivered,SHP00435,delivered,2026-06-20T14:00:00,carrier_portal
EVT00436_booked,SHP00436,booked,2026-06-22T12:00:00,dispatch_tms
EVT00436_pickup_confirmed,SHP00436,pickup_confirmed,2026-06-23T13:00:00,dispatch_tms
EVT00436_in_transit,SHP00436,in_transit,2026-06-24T14:00:00,dispatch_tms
EVT00436_delivered,SHP00436,delivered,2026-06-25T15:00:00,carrier_portal
EVT00437_booked,SHP00437,booked,2026-06-29T15:00:00,dispatch_tms
EVT00437_pickup_confirmed,SHP00437,pickup_confirmed,2026-06-30T16:00:00,dispatch_tms
EVT00437_in_transit,SHP00437,in_transit,2026-07-01T17:00:00,dispatch_tms
EVT00437_delivered,SHP00437,delivered,2026-07-03T19:00:00,carrier_portal
EVT00438_booked,SHP00438,booked,2026-01-07T18:00:00,dispatch_tms
EVT00438_pickup_confirmed,SHP00438,pickup_confirmed,2026-01-08T19:00:00,dispatch_tms
EVT00438_in_transit,SHP00438,in_transit,2026-01-09T20:00:00,dispatch_tms
EVT00438_delivered,SHP00438,delivered,2026-01-11T22:00:00,carrier_portal
EVT00439_booked,SHP00439,booked,2026-01-14T21:00:00,dispatch_tms
EVT00439_pickup_confirmed,SHP00439,pickup_confirmed,2026-01-15T22:00:00,dispatch_tms
EVT00439_in_transit,SHP00439,in_transit,2026-01-16T23:00:00,dispatch_tms
EVT00439_delivered,SHP00439,delivered,2026-01-19T02:00:00,carrier_portal
EVT00440_booked,SHP00440,booked,2026-01-21T00:00:00,dispatch_tms
EVT00440_pickup_confirmed,SHP00440,pickup_confirmed,2026-01-22T01:00:00,dispatch_tms
EVT00440_in_transit,SHP00440,in_transit,2026-01-23T02:00:00,dispatch_tms
EVT00440_delivered,SHP00440,delivered,2026-01-23T02:00:00,carrier_portal
EVT00441_booked,SHP00441,booked,2026-01-28T03:00:00,dispatch_tms
EVT00441_pickup_confirmed,SHP00441,pickup_confirmed,2026-01-29T04:00:00,dispatch_tms
EVT00441_in_transit,SHP00441,in_transit,2026-01-30T05:00:00,dispatch_tms
EVT00441_delivered,SHP00441,delivered,2026-02-01T07:00:00,carrier_portal
EVT00442_booked,SHP00442,booked,2026-02-04T06:00:00,dispatch_tms
EVT00442_pickup_confirmed,SHP00442,pickup_confirmed,2026-02-05T07:00:00,dispatch_tms
EVT00442_in_transit,SHP00442,in_transit,2026-02-06T08:00:00,dispatch_tms
EVT00442_delivered,SHP00442,delivered,2026-02-08T10:00:00,carrier_portal
EVT00443_booked,SHP00443,booked,2026-02-11T09:00:00,dispatch_tms
EVT00443_pickup_confirmed,SHP00443,pickup_confirmed,2026-02-12T10:00:00,dispatch_tms
EVT00443_in_transit,SHP00443,in_transit,2026-02-13T11:00:00,dispatch_tms
EVT00443_delivered,SHP00443,delivered,2026-02-16T14:00:00,carrier_portal
EVT00444_booked,SHP00444,booked,2026-02-18T12:00:00,dispatch_tms
EVT00444_pickup_confirmed,SHP00444,pickup_confirmed,2026-02-19T13:00:00,dispatch_tms
EVT00444_in_transit,SHP00444,in_transit,2026-02-20T14:00:00,dispatch_tms
EVT00444_delivered,SHP00444,delivered,2026-02-20T14:00:00,carrier_portal
EVT00445_booked,SHP00445,booked,2026-02-25T15:00:00,dispatch_tms
EVT00445_pickup_confirmed,SHP00445,pickup_confirmed,2026-02-26T16:00:00,dispatch_tms
EVT00445_in_transit,SHP00445,in_transit,2026-02-27T17:00:00,dispatch_tms
EVT00445_delivered,SHP00445,delivered,2026-02-28T18:00:00,carrier_portal
