shipment_id,booked_date,carrier_id,origin,destination,region,planned_delivery_date,actual_delivery_date,miles,linehaul_usd,eta_missing_flag,pod_missing_flag,on_time_flag
SHP01154,2026-06-08,CAR004,Scottsdale,Denver,Southwest,2026-06-12,2026-06-13,918,1905.03,0,0,0
SHP01155,2026-06-15,CAR005,Phoenix,Los Angeles,West,2026-06-20,2026-06-20,371,733.98,0,0,1
SHP01156,2026-06-22,CAR001,Tucson,Las Vegas,West,2026-06-24,2026-06-24,414,974.63,0,0,1
SHP01157,2026-06-29,CAR002,Phoenix,Dallas,Southwest,2026-07-02,2026-07-02,1065,2208.77,0,0,1
SHP01158,2026-01-07,CAR003,Phoenix,Salt Lake City,West,2026-01-11,2026-01-11,664,1589.95,0,0,1
SHP01159,2026-01-14,CAR004,Scottsdale,Denver,Southwest,2026-01-19,2026-01-20,918,1684.19,0,0,0
SHP01160,2026-01-21,CAR005,Phoenix,Los Angeles,West,2026-01-23,2026-01-23,371,776.09,0,0,1
SHP01161,2026-01-28,CAR001,Tucson,Las Vegas,West,2026-01-31,2026-01-31,414,912.18,0,0,1
SHP01162,2026-02-04,CAR002,Phoenix,Dallas,Southwest,2026-02-08,2026-02-08,1065,2471.65,0,1,1
SHP01163,2026-02-11,CAR003,Phoenix,Salt Lake City,West,2026-02-16,2026-02-17,664,1508.89,0,0,0
SHP01164,2026-02-18,CAR004,Scottsdale,Denver,Southwest,2026-02-20,2026-02-20,918,1965.08,0,0,1
SHP01165,2026-02-25,CAR005,Phoenix,Los Angeles,West,2026-02-28,2026-02-28,371,686.15,0,0,1
SHP01166,2026-03-04,CAR001,Tucson,Las Vegas,West,2026-03-08,2026-03-09,414,923.01,0,0,0
SHP01167,2026-03-11,CAR002,Phoenix,Dallas,Southwest,2026-03-16,2026-03-16,1065,2351.88,0,0,1
SHP01168,2026-03-18,CAR003,Phoenix,Salt Lake City,West,2026-03-20,2026-03-20,664,1576.63,0,0,1
SHP01169,2026-03-25,CAR004,Scottsdale,Denver,Southwest,2026-03-28,2026-03-28,918,1727.68,0,0,1
SHP01170,2026-04-01,CAR005,Phoenix,Los Angeles,West,2026-04-05,2026-04-05,371,794.23,0,0,1
SHP01171,2026-04-08,CAR001,Tucson,Las Vegas,West,2026-04-13,2026-04-13,414,776.13,0,0,1
SHP01172,2026-04-15,CAR002,Phoenix,Dallas,Southwest,2026-04-17,2026-04-17,1065,1928.23,0,0,1
SHP01173,2026-04-22,CAR003,Phoenix,Salt Lake City,West,2026-04-25,2026-04-25,664,1239.13,0,0,1
SHP01174,2026-04-29,CAR004,Scottsdale,Denver,Southwest,2026-05-03,2026-05-03,918,2109.45,0,0,1
SHP01175,2026-05-06,CAR005,Phoenix,Los Angeles,West,2026-05-11,2026-05-11,371,848.63,0,0,1
SHP01176,2026-05-13,CAR001,Tucson,Las Vegas,West,2026-05-15,2026-05-15,414,785.69,0,0,1
SHP01177,2026-05-20,CAR002,Phoenix,Dallas,Southwest,2026-05-23,2026-05-23,1065,2440.51,0,0,1
SHP01178,2026-05-27,CAR003,Phoenix,Salt Lake City,West,2026-05-31,2026-05-31,664,1370.16,0,0,1
SHP01179,2026-06-03,CAR004,Scottsdale,Denver,Southwest,2026-06-08,2026-06-08,918,2180.28,0,0,1
SHP01180,2026-06-10,CAR005,Phoenix,Los Angeles,West,2026-06-12,2026-06-12,371,849.27,0,0,1
SHP01181,2026-06-17,CAR001,Tucson,Las Vegas,West,2026-06-20,2026-06-21,414,774.65,0,0,0
SHP01182,2026-06-24,CAR002,Phoenix,Dallas,Southwest,2026-06-28,2026-06-28,1065,2129.37,0,0,1
SHP01183,2026-01-02,CAR003,Phoenix,Salt Lake City,West,2026-01-07,2026-01-07,664,1571.65,0,0,1
SHP01184,2026-01-09,CAR004,Scottsdale,Denver,Southwest,2026-01-11,2026-01-11,918,1651.31,0,0,1
SHP01185,2026-01-16,CAR005,Phoenix,Los Angeles,West,2026-01-19,2026-01-19,371,797.07,0,0,1
SHP01186,2026-01-23,CAR001,Tucson,Las Vegas,West,2026-01-27,2026-01-27,414,847.52,0,0,1
SHP01187,2026-01-30,CAR002,Phoenix,Dallas,Southwest,2026-02-04,2026-02-04,1065,2398.82,0,0,1
SHP01188,2026-02-06,CAR003,Phoenix,Salt Lake City,West,2026-02-08,2026-02-09,664,1250.28,0,0,0
SHP01189,2026-02-13,CAR004,Scottsdale,Denver,Southwest,2026-02-16,2026-02-16,918,1920.94,0,0,1
SHP01190,2026-02-20,CAR005,Phoenix,Los Angeles,West,2026-02-24,2026-02-24,371,889.12,0,0,1
SHP01191,2026-02-27,CAR001,Tucson,Las Vegas,West,2026-03-04,2026-03-04,414,964.56,0,0,1
SHP01192,2026-03-06,CAR002,Phoenix,Dallas,Southwest,2026-03-08,2026-03-09,1065,2068.12,0,0,0
SHP01193,2026-03-13,CAR003,Phoenix,Salt Lake City,West,2026-03-16,2026-03-16,664,1265.48,0,0,1
SHP01194,2026-03-20,CAR004,Scottsdale,Denver,Southwest,2026-03-24,2026-03-24,918,1723.19,0,0,1
SHP01195,2026-03-27,CAR005,Phoenix,Los Angeles,West,2026-04-01,2026-04-01,371,797.92,0,0,1
SHP01196,2026-04-03,CAR001,Tucson,Las Vegas,West,2026-04-05,2026-04-05,414,784.07,0,0,1
SHP01197,2026-04-10,CAR002,Phoenix,Dallas,Southwest,2026-04-13,2026-04-13,1065,2437.51,0,0,1
SHP01198,2026-04-17,CAR003,Phoenix,Salt Lake City,West,2026-04-21,2026-04-21,664,1422.27,0,0,1
SHP01199,2026-04-24,CAR004,Scottsdale,Denver,Southwest,2026-04-29,2026-04-29,918,2170.19,0,0,1
SHP01200,2026-05-01,CAR005,Phoenix,Los Angeles,West,2026-05-03,2026-05-03,371,880.82,0,0,1
